date,load
2016-05-03 00:00:00+00:00,18441.875
2016-05-04 00:00:00+00:00,18752.458333333332
2016-05-05 00:00:00+00:00,18756.583333333332
2016-05-06 00:00:00+00:00,18272.291666666668
2016-05-07 00:00:00+00:00,14189.708333333334
2016-05-08 00:00:00+00:00,11976.458333333334
2016-05-09 00:00:00+00:00,17887.833333333332
2016-05-10 00:00:00+00:00,19050.541666666668
2016-05-11 00:00:00+00:00,19608.375
2016-05-12 00:00:00+00:00,18993.083333333332
2016-05-13 00:00:00+00:00,18594.0
2016-05-14 00:00:00+00:00,14328.291666666666
2016-05-15 00:00:00+00:00,11830.416666666666
2016-05-16 00:00:00+00:00,17524.791666666668
2016-05-17 00:00:00+00:00,18248.208333333332
2016-05-18 00:00:00+00:00,18875.916666666668
2016-05-19 00:00:00+00:00,19491.666666666668
2016-05-20 00:00:00+00:00,18221.291666666668
2016-05-21 00:00:00+00:00,13914.916666666666
2016-05-22 00:00:00+00:00,11884.166666666666
2016-05-23 00:00:00+00:00,17920.916666666668
2016-05-24 00:00:00+00:00,18148.416666666668
2016-05-25 00:00:00+00:00,18459.541666666668
2016-05-26 00:00:00+00:00,18651.875
2016-05-27 00:00:00+00:00,18896.958333333332
2016-05-28 00:00:00+00:00,14886.416666666666
2016-05-29 00:00:00+00:00,12782.5
2016-05-30 00:00:00+00:00,18213.291666666668
2016-05-31 00:00:00+00:00,18925.958333333332
2016-06-01 00:00:00+00:00,18502.5
2016-06-02 00:00:00+00:00,12331.791666666666
2016-06-03 00:00:00+00:00,14978.791666666666
2016-06-04 00:00:00+00:00,13563.333333333334
2016-06-05 00:00:00+00:00,11758.375
2016-06-06 00:00:00+00:00,17967.458333333332
2016-06-07 00:00:00+00:00,19490.916666666668
2016-06-08 00:00:00+00:00,19865.5
2016-06-09 00:00:00+00:00,18660.208333333332
2016-06-10 00:00:00+00:00,18949.5
2016-06-11 00:00:00+00:00,15138.666666666666
2016-06-12 00:00:00+00:00,12531.416666666666
2016-06-13 00:00:00+00:00,18674.791666666668
2016-06-14 00:00:00+00:00,19727.458333333332
2016-06-15 00:00:00+00:00,19663.666666666668
2016-06-16 00:00:00+00:00,20044.208333333332
2016-06-17 00:00:00+00:00,19045.208333333332
2016-06-18 00:00:00+00:00,15150.291666666666
2016-06-19 00:00:00+00:00,12497.041666666666
2016-06-20 00:00:00+00:00,18496.583333333332
2016-06-21 00:00:00+00:00,20124.583333333332
2016-06-22 00:00:00+00:00,20858.625
2016-06-23 00:00:00+00:00,21735.375
2016-06-24 00:00:00+00:00,21998.041666666668
2016-06-25 00:00:00+00:00,17796.041666666668
2016-06-26 00:00:00+00:00,14859.541666666666
2016-06-27 00:00:00+00:00,20384.375
2016-06-28 00:00:00+00:00,21564.458333333332
2016-06-29 00:00:00+00:00,22052.083333333332
2016-06-30 00:00:00+00:00,22443.75
2016-07-01 00:00:00+00:00,21780.916666666668
2016-07-02 00:00:00+00:00,17188.958333333332
2016-07-03 00:00:00+00:00,14599.541666666666
2016-07-04 00:00:00+00:00,21044.666666666668
2016-07-05 00:00:00+00:00,22159.666666666668
2016-07-06 00:00:00+00:00,22303.458333333332
2016-07-07 00:00:00+00:00,22830.166666666668
2016-07-08 00:00:00+00:00,22712.5
2016-07-09 00:00:00+00:00,17960.541666666668
2016-07-10 00:00:00+00:00,15942.166666666666
2016-07-11 00:00:00+00:00,19396.583333333332
2016-07-12 00:00:00+00:00,23648.375
2016-07-13 00:00:00+00:00,22877.291666666668
2016-07-14 00:00:00+00:00,21008.125
2016-07-15 00:00:00+00:00,20301.333333333332
2016-07-16 00:00:00+00:00,15395.041666666666
2016-07-17 00:00:00+00:00,13257.125
2016-07-18 00:00:00+00:00,20799.375
2016-07-19 00:00:00+00:00,22014.916666666668
2016-07-20 00:00:00+00:00,23140.541666666668
2016-07-21 00:00:00+00:00,23356.625
2016-07-22 00:00:00+00:00,22566.375
2016-07-23 00:00:00+00:00,17209.083333333332
2016-07-24 00:00:00+00:00,14085.416666666666
2016-07-25 00:00:00+00:00,21422.416666666668
2016-07-26 00:00:00+00:00,22795.75
2016-07-27 00:00:00+00:00,22498.416666666668
2016-07-28 00:00:00+00:00,21465.25
2016-07-29 00:00:00+00:00,21352.083333333332
2016-07-30 00:00:00+00:00,17120.958333333332
2016-07-31 00:00:00+00:00,13890.208333333334
2016-08-01 00:00:00+00:00,18575.833333333332
2016-08-02 00:00:00+00:00,19146.458333333332
2016-08-03 00:00:00+00:00,19296.0
2016-08-04 00:00:00+00:00,18958.625
2016-08-05 00:00:00+00:00,16986.333333333332
2016-08-06 00:00:00+00:00,12976.166666666666
2016-08-07 00:00:00+00:00,11547.166666666666
2016-08-08 00:00:00+00:00,14208.5
2016-08-09 00:00:00+00:00,14705.0
2016-08-10 00:00:00+00:00,13978.166666666666
2016-08-11 00:00:00+00:00,13184.75
2016-08-12 00:00:00+00:00,12636.5
2016-08-13 00:00:00+00:00,11344.875
2016-08-14 00:00:00+00:00,10341.583333333334
2016-08-15 00:00:00+00:00,10574.166666666666
2016-08-16 00:00:00+00:00,12877.75
2016-08-17 00:00:00+00:00,13029.583333333334
2016-08-18 00:00:00+00:00,13158.458333333334
2016-08-19 00:00:00+00:00,13643.291666666666
2016-08-20 00:00:00+00:00,13159.041666666666
2016-08-21 00:00:00+00:00,12158.625
2016-08-22 00:00:00+00:00,15614.583333333334
2016-08-23 00:00:00+00:00,17231.291666666668
2016-08-24 00:00:00+00:00,17786.541666666668
2016-08-25 00:00:00+00:00,18405.166666666668
2016-08-26 00:00:00+00:00,18590.666666666668
2016-08-27 00:00:00+00:00,15510.541666666666
2016-08-28 00:00:00+00:00,14232.125
2016-08-29 00:00:00+00:00,20278.25
2016-08-30 00:00:00+00:00,21527.458333333332
2016-08-31 00:00:00+00:00,21673.916666666668
2016-09-01 00:00:00+00:00,21120.958333333332
2016-09-02 00:00:00+00:00,21298.416666666668
2016-09-03 00:00:00+00:00,16670.708333333332
2016-09-04 00:00:00+00:00,14485.375
2016-09-05 00:00:00+00:00,20187.5
2016-09-06 00:00:00+00:00,20673.916666666668
2016-09-07 00:00:00+00:00,20785.916666666668
2016-09-08 00:00:00+00:00,20481.291666666668
2016-09-09 00:00:00+00:00,20845.291666666668
2016-09-10 00:00:00+00:00,16221.208333333334
2016-09-11 00:00:00+00:00,13896.041666666666
2016-09-12 00:00:00+00:00,20301.208333333332
2016-09-13 00:00:00+00:00,21520.166666666668
2016-09-14 00:00:00+00:00,21745.333333333332
2016-09-15 00:00:00+00:00,21207.166666666668
2016-09-16 00:00:00+00:00,20513.625
2016-09-17 00:00:00+00:00,15285.0
2016-09-18 00:00:00+00:00,12875.0
2016-09-19 00:00:00+00:00,18957.25
2016-09-20 00:00:00+00:00,20087.833333333332
2016-09-21 00:00:00+00:00,20367.166666666668
2016-09-22 00:00:00+00:00,20061.541666666668
2016-09-23 00:00:00+00:00,19787.541666666668
2016-09-24 00:00:00+00:00,15199.458333333334
2016-09-25 00:00:00+00:00,13051.166666666666
2016-09-26 00:00:00+00:00,19195.083333333332
2016-09-27 00:00:00+00:00,20389.416666666668
2016-09-28 00:00:00+00:00,20334.125
2016-09-29 00:00:00+00:00,20178.666666666668
2016-09-30 00:00:00+00:00,19916.0
2016-10-01 00:00:00+00:00,15663.833333333334
2016-10-02 00:00:00+00:00,13302.0
2016-10-03 00:00:00+00:00,18974.458333333332
2016-10-04 00:00:00+00:00,19838.791666666668
2016-10-05 00:00:00+00:00,20152.916666666668
2016-10-06 00:00:00+00:00,19928.125
2016-10-07 00:00:00+00:00,19539.708333333332
2016-10-08 00:00:00+00:00,15226.125
2016-10-09 00:00:00+00:00,12958.458333333334
2016-10-10 00:00:00+00:00,19055.958333333332
2016-10-11 00:00:00+00:00,20305.166666666668
2016-10-12 00:00:00+00:00,19956.0
2016-10-13 00:00:00+00:00,20592.041666666668
2016-10-14 00:00:00+00:00,20405.5
2016-10-15 00:00:00+00:00,15049.208333333334
2016-10-16 00:00:00+00:00,12611.791666666666
2016-10-17 00:00:00+00:00,18593.875
2016-10-18 00:00:00+00:00,19627.916666666668
2016-10-19 00:00:00+00:00,19964.416666666668
2016-10-20 00:00:00+00:00,19960.125
2016-10-21 00:00:00+00:00,19326.333333333332
2016-10-22 00:00:00+00:00,14949.708333333334
2016-10-23 00:00:00+00:00,13208.958333333334
2016-10-24 00:00:00+00:00,19564.958333333332
2016-10-25 00:00:00+00:00,20541.375
2016-10-26 00:00:00+00:00,20485.083333333332
2016-10-27 00:00:00+00:00,19808.291666666668
2016-10-28 00:00:00+00:00,19614.916666666668
2016-10-29 00:00:00+00:00,14999.958333333334
2016-10-30 00:00:00+00:00,12192.125
2016-10-31 00:00:00+00:00,15281.291666666666
2016-11-01 00:00:00+00:00,12571.291666666666
2016-11-02 00:00:00+00:00,19219.333333333332
2016-11-03 00:00:00+00:00,20420.958333333332
2016-11-04 00:00:00+00:00,20077.5
2016-11-05 00:00:00+00:00,15899.666666666666
2016-11-06 00:00:00+00:00,13292.291666666666
2016-11-07 00:00:00+00:00,19490.541666666668
2016-11-08 00:00:00+00:00,20747.583333333332
2016-11-09 00:00:00+00:00,21179.541666666668
2016-11-10 00:00:00+00:00,21356.583333333332
2016-11-11 00:00:00+00:00,20561.208333333332
2016-11-12 00:00:00+00:00,15505.5
2016-11-13 00:00:00+00:00,13371.041666666666
2016-11-14 00:00:00+00:00,20081.666666666668
2016-11-15 00:00:00+00:00,21214.25
2016-11-16 00:00:00+00:00,21257.125
2016-11-17 00:00:00+00:00,20909.0
2016-11-18 00:00:00+00:00,20986.083333333332
2016-11-19 00:00:00+00:00,16397.416666666668
2016-11-20 00:00:00+00:00,13747.541666666666
2016-11-21 00:00:00+00:00,20359.291666666668
2016-11-22 00:00:00+00:00,21210.916666666668
2016-11-23 00:00:00+00:00,21094.416666666668
2016-11-24 00:00:00+00:00,21092.333333333332
2016-11-25 00:00:00+00:00,20740.291666666668
2016-11-26 00:00:00+00:00,16100.333333333334
2016-11-27 00:00:00+00:00,13563.375
2016-11-28 00:00:00+00:00,19834.708333333332
2016-11-29 00:00:00+00:00,21501.541666666668
2016-11-30 00:00:00+00:00,21759.625
2016-12-01 00:00:00+00:00,21329.416666666668
2016-12-02 00:00:00+00:00,21103.708333333332
2016-12-03 00:00:00+00:00,16809.791666666668
2016-12-04 00:00:00+00:00,14338.833333333334
2016-12-05 00:00:00+00:00,20378.5
2016-12-06 00:00:00+00:00,21199.958333333332
2016-12-07 00:00:00+00:00,20783.291666666668
2016-12-08 00:00:00+00:00,14730.083333333334
2016-12-09 00:00:00+00:00,17984.541666666668
2016-12-10 00:00:00+00:00,16152.125
2016-12-11 00:00:00+00:00,14679.875
2016-12-12 00:00:00+00:00,20929.666666666668
2016-12-13 00:00:00+00:00,22652.208333333332
2016-12-14 00:00:00+00:00,22527.541666666668
2016-12-15 00:00:00+00:00,22498.541666666668
2016-12-16 00:00:00+00:00,22061.333333333332
2016-12-17 00:00:00+00:00,17240.875
2016-12-18 00:00:00+00:00,15137.083333333334
2016-12-19 00:00:00+00:00,21321.333333333332
2016-12-20 00:00:00+00:00,21640.916666666668
2016-12-21 00:00:00+00:00,20437.166666666668
2016-12-22 00:00:00+00:00,20462.125
2016-12-23 00:00:00+00:00,18453.583333333332
2016-12-24 00:00:00+00:00,13216.333333333334
2016-12-25 00:00:00+00:00,10990.666666666666
2016-12-26 00:00:00+00:00,11316.541666666666
2016-12-27 00:00:00+00:00,15101.125
2016-12-28 00:00:00+00:00,15502.125
2016-12-29 00:00:00+00:00,15569.75
2016-12-30 00:00:00+00:00,15096.875
2016-12-31 00:00:00+00:00,12980.041666666666
2017-01-01 00:00:00+00:00,11255.25
2017-01-02 00:00:00+00:00,15519.041666666666
2017-01-03 00:00:00+00:00,16764.541666666668
2017-01-04 00:00:00+00:00,16948.958333333332
2017-01-05 00:00:00+00:00,16535.166666666668
2017-01-06 00:00:00+00:00,13853.833333333334
2017-01-07 00:00:00+00:00,14537.291666666666
2017-01-08 00:00:00+00:00,13732.75
2017-01-09 00:00:00+00:00,20541.666666666668
2017-01-10 00:00:00+00:00,22503.541666666668
2017-01-11 00:00:00+00:00,22916.083333333332
2017-01-12 00:00:00+00:00,22681.458333333332
2017-01-13 00:00:00+00:00,22396.25
2017-01-14 00:00:00+00:00,16976.208333333332
2017-01-15 00:00:00+00:00,14659.166666666666
2017-01-16 00:00:00+00:00,21431.208333333332
2017-01-17 00:00:00+00:00,22631.666666666668
2017-01-18 00:00:00+00:00,22811.083333333332
2017-01-19 00:00:00+00:00,22331.625
2017-01-20 00:00:00+00:00,22201.458333333332
2017-01-21 00:00:00+00:00,17265.625
2017-01-22 00:00:00+00:00,14625.458333333334
2017-01-23 00:00:00+00:00,21113.791666666668
2017-01-24 00:00:00+00:00,22039.083333333332
2017-01-25 00:00:00+00:00,22142.083333333332
2017-01-26 00:00:00+00:00,22315.458333333332
2017-01-27 00:00:00+00:00,22222.541666666668
2017-01-28 00:00:00+00:00,17127.416666666668
2017-01-29 00:00:00+00:00,14703.666666666666
2017-01-30 00:00:00+00:00,21084.166666666668
2017-01-31 00:00:00+00:00,22453.916666666668
2017-02-01 00:00:00+00:00,22378.125
2017-02-02 00:00:00+00:00,22380.833333333332
2017-02-03 00:00:00+00:00,21867.0
2017-02-04 00:00:00+00:00,16957.125
2017-02-05 00:00:00+00:00,14636.125
2017-02-06 00:00:00+00:00,20660.041666666668
2017-02-07 00:00:00+00:00,21317.125
2017-02-08 00:00:00+00:00,21969.791666666668
2017-02-09 00:00:00+00:00,21973.0
2017-02-10 00:00:00+00:00,21850.291666666668
2017-02-11 00:00:00+00:00,17068.5
2017-02-12 00:00:00+00:00,14274.833333333334
2017-02-13 00:00:00+00:00,20597.25
2017-02-14 00:00:00+00:00,20854.25
2017-02-15 00:00:00+00:00,20788.5
2017-02-16 00:00:00+00:00,20646.166666666668
2017-02-17 00:00:00+00:00,20716.041666666668
2017-02-18 00:00:00+00:00,16331.375
2017-02-19 00:00:00+00:00,14180.583333333334
2017-02-20 00:00:00+00:00,19948.625
2017-02-21 00:00:00+00:00,21280.791666666668
2017-02-22 00:00:00+00:00,21220.958333333332
2017-02-23 00:00:00+00:00,20959.333333333332
2017-02-24 00:00:00+00:00,20782.083333333332
2017-02-25 00:00:00+00:00,16101.416666666666
2017-02-26 00:00:00+00:00,14006.416666666666
2017-02-27 00:00:00+00:00,19559.75
2017-02-28 00:00:00+00:00,21180.0
2017-03-01 00:00:00+00:00,20304.291666666668
2017-03-02 00:00:00+00:00,20175.583333333332
2017-03-03 00:00:00+00:00,20675.75
2017-03-04 00:00:00+00:00,16135.083333333334
2017-03-05 00:00:00+00:00,13341.5
2017-03-06 00:00:00+00:00,19352.791666666668
2017-03-07 00:00:00+00:00,20038.583333333332
2017-03-08 00:00:00+00:00,20096.958333333332
2017-03-09 00:00:00+00:00,19714.041666666668
2017-03-10 00:00:00+00:00,19238.958333333332
2017-03-11 00:00:00+00:00,15387.833333333334
2017-03-12 00:00:00+00:00,13356.333333333334
2017-03-13 00:00:00+00:00,19291.875
2017-03-14 00:00:00+00:00,20411.333333333332
2017-03-15 00:00:00+00:00,20136.25
2017-03-16 00:00:00+00:00,19862.708333333332
2017-03-17 00:00:00+00:00,20320.166666666668
2017-03-18 00:00:00+00:00,15375.416666666666
2017-03-19 00:00:00+00:00,13185.5
2017-03-20 00:00:00+00:00,18700.208333333332
2017-03-21 00:00:00+00:00,20328.916666666668
2017-03-22 00:00:00+00:00,20896.708333333332
2017-03-23 00:00:00+00:00,20419.5
2017-03-24 00:00:00+00:00,20019.833333333332
2017-03-25 00:00:00+00:00,15049.625
2017-03-26 00:00:00+00:00,13053.333333333334
2017-03-27 00:00:00+00:00,18522.958333333332
2017-03-28 00:00:00+00:00,19233.416666666668
2017-03-29 00:00:00+00:00,19917.25
2017-03-30 00:00:00+00:00,19538.958333333332
2017-03-31 00:00:00+00:00,19234.208333333332
2017-04-01 00:00:00+00:00,15204.875
2017-04-02 00:00:00+00:00,12848.291666666666
2017-04-03 00:00:00+00:00,18070.625
2017-04-04 00:00:00+00:00,19745.25
2017-04-05 00:00:00+00:00,19896.625
2017-04-06 00:00:00+00:00,19556.541666666668
2017-04-07 00:00:00+00:00,19341.875
2017-04-08 00:00:00+00:00,15035.0
2017-04-09 00:00:00+00:00,12515.041666666666
2017-04-10 00:00:00+00:00,18260.083333333332
2017-04-11 00:00:00+00:00,19321.75
2017-04-12 00:00:00+00:00,19446.083333333332
2017-04-13 00:00:00+00:00,19087.208333333332
2017-04-14 00:00:00+00:00,18105.666666666668
2017-04-15 00:00:00+00:00,13244.541666666666
2017-04-16 00:00:00+00:00,10073.208333333334
2017-04-17 00:00:00+00:00,10394.625
2017-04-18 00:00:00+00:00,17647.625
2017-04-19 00:00:00+00:00,18942.5
2017-04-20 00:00:00+00:00,19114.0
2017-04-21 00:00:00+00:00,18949.708333333332
2017-04-22 00:00:00+00:00,14703.083333333334
2017-04-23 00:00:00+00:00,12253.208333333334
2017-04-24 00:00:00+00:00,15019.833333333334
2017-04-25 00:00:00+00:00,12682.916666666666
2017-04-26 00:00:00+00:00,18842.5
2017-04-27 00:00:00+00:00,19518.208333333332
2017-04-28 00:00:00+00:00,18668.666666666668
2017-04-29 00:00:00+00:00,14236.916666666666
2017-04-30 00:00:00+00:00,11858.791666666666
2017-05-01 00:00:00+00:00,11200.875
2017-05-02 00:00:00+00:00,17991.75
2017-05-03 00:00:00+00:00,19377.041666666668
2017-05-04 00:00:00+00:00,19574.25
2017-05-05 00:00:00+00:00,18732.125
2017-05-06 00:00:00+00:00,14965.5
2017-05-07 00:00:00+00:00,11943.083333333334
2017-05-08 00:00:00+00:00,17921.166666666668
2017-05-09 00:00:00+00:00,18686.208333333332
2017-05-10 00:00:00+00:00,19211.833333333332
2017-05-11 00:00:00+00:00,19307.75
2017-05-12 00:00:00+00:00,19004.125
2017-05-13 00:00:00+00:00,14321.458333333334
2017-05-14 00:00:00+00:00,12066.083333333334
2017-05-15 00:00:00+00:00,17880.166666666668
2017-05-16 00:00:00+00:00,18915.291666666668
2017-05-17 00:00:00+00:00,19345.791666666668
2017-05-18 00:00:00+00:00,19632.458333333332
2017-05-19 00:00:00+00:00,19589.291666666668
2017-05-20 00:00:00+00:00,14519.541666666666
2017-05-21 00:00:00+00:00,12008.375
2017-05-22 00:00:00+00:00,17927.625
2017-05-23 00:00:00+00:00,19446.375
2017-05-24 00:00:00+00:00,19903.458333333332
2017-05-25 00:00:00+00:00,19749.958333333332
2017-05-26 00:00:00+00:00,19408.5
2017-05-27 00:00:00+00:00,15367.666666666666
2017-05-28 00:00:00+00:00,13071.833333333334
2017-05-29 00:00:00+00:00,19247.875
2017-05-30 00:00:00+00:00,20924.875
2017-05-31 00:00:00+00:00,20964.708333333332
2017-06-01 00:00:00+00:00,20059.0
2017-06-02 00:00:00+00:00,14195.416666666666
2017-06-03 00:00:00+00:00,14862.958333333334
2017-06-04 00:00:00+00:00,13396.708333333334
2017-06-05 00:00:00+00:00,19794.25
2017-06-06 00:00:00+00:00,20861.625
2017-06-07 00:00:00+00:00,20361.541666666668
2017-06-08 00:00:00+00:00,20029.708333333332
2017-06-09 00:00:00+00:00,20196.041666666668
2017-06-10 00:00:00+00:00,16084.75
2017-06-11 00:00:00+00:00,13683.166666666666
2017-06-12 00:00:00+00:00,20755.666666666668
2017-06-13 00:00:00+00:00,22347.708333333332
2017-06-14 00:00:00+00:00,22762.875
2017-06-15 00:00:00+00:00,22221.5
2017-06-16 00:00:00+00:00,22613.916666666668
2017-06-17 00:00:00+00:00,17538.458333333332
2017-06-18 00:00:00+00:00,14035.916666666666
2017-06-19 00:00:00+00:00,20530.333333333332
2017-06-20 00:00:00+00:00,22307.083333333332
2017-06-21 00:00:00+00:00,23065.458333333332
2017-06-22 00:00:00+00:00,23514.208333333332
2017-06-23 00:00:00+00:00,23917.583333333332
2017-06-24 00:00:00+00:00,19234.125
2017-06-25 00:00:00+00:00,15720.708333333334
2017-06-26 00:00:00+00:00,22009.125
2017-06-27 00:00:00+00:00,22659.541666666668
2017-06-28 00:00:00+00:00,22085.541666666668
2017-06-29 00:00:00+00:00,20566.875
2017-06-30 00:00:00+00:00,20073.0
2017-07-01 00:00:00+00:00,15514.125
2017-07-02 00:00:00+00:00,13426.583333333334
2017-07-03 00:00:00+00:00,20013.208333333332
2017-07-04 00:00:00+00:00,21261.041666666668
2017-07-05 00:00:00+00:00,22083.208333333332
2017-07-06 00:00:00+00:00,22552.375
2017-07-07 00:00:00+00:00,22821.083333333332
2017-07-08 00:00:00+00:00,18606.125
2017-07-09 00:00:00+00:00,16040.208333333334
2017-07-10 00:00:00+00:00,21991.791666666668
2017-07-11 00:00:00+00:00,22796.875
2017-07-12 00:00:00+00:00,22971.708333333332
2017-07-13 00:00:00+00:00,23379.541666666668
2017-07-14 00:00:00+00:00,22102.458333333332
2017-07-15 00:00:00+00:00,17178.0
2017-07-16 00:00:00+00:00,14182.666666666666
2017-07-17 00:00:00+00:00,20601.916666666668
2017-07-18 00:00:00+00:00,22272.5
2017-07-19 00:00:00+00:00,22954.416666666668
2017-07-20 00:00:00+00:00,22909.5
2017-07-21 00:00:00+00:00,22957.041666666668
2017-07-22 00:00:00+00:00,18079.791666666668
2017-07-23 00:00:00+00:00,15921.541666666666
2017-07-24 00:00:00+00:00,21446.083333333332
2017-07-25 00:00:00+00:00,21448.041666666668
2017-07-26 00:00:00+00:00,21483.541666666668
2017-07-27 00:00:00+00:00,21210.375
2017-07-28 00:00:00+00:00,21167.625
2017-07-29 00:00:00+00:00,17488.791666666668
2017-07-30 00:00:00+00:00,14732.958333333334
2017-07-31 00:00:00+00:00,20800.625
2017-08-01 00:00:00+00:00,22851.375
2017-08-02 00:00:00+00:00,23512.041666666668
2017-08-03 00:00:00+00:00,23560.291666666668
2017-08-04 00:00:00+00:00,22668.916666666668
2017-08-05 00:00:00+00:00,18664.208333333332
2017-08-06 00:00:00+00:00,15525.75
2017-08-07 00:00:00+00:00,16873.958333333332
2017-08-08 00:00:00+00:00,16847.083333333332
2017-08-09 00:00:00+00:00,17220.25
2017-08-10 00:00:00+00:00,16219.458333333334
2017-08-11 00:00:00+00:00,14458.708333333334
2017-08-12 00:00:00+00:00,12369.041666666666
2017-08-13 00:00:00+00:00,11056.958333333334
2017-08-14 00:00:00+00:00,12833.958333333334
2017-08-15 00:00:00+00:00,11396.083333333334
2017-08-16 00:00:00+00:00,13760.875
2017-08-17 00:00:00+00:00,14268.708333333334
2017-08-18 00:00:00+00:00,14871.333333333334
2017-08-19 00:00:00+00:00,13556.25
2017-08-20 00:00:00+00:00,11842.291666666666
2017-08-21 00:00:00+00:00,15171.625
2017-08-22 00:00:00+00:00,16084.958333333334
2017-08-23 00:00:00+00:00,16724.333333333332
2017-08-24 00:00:00+00:00,17421.541666666668
2017-08-25 00:00:00+00:00,18209.25
2017-08-26 00:00:00+00:00,15907.041666666666
2017-08-27 00:00:00+00:00,14989.666666666666
2017-08-28 00:00:00+00:00,21020.0
